ASSERTION	AAECAAIFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1706091229233	 	3.9.5
USER	***** PRL Case Flags 2.1 Journey *****	START	1706091229740
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091278644	1706091278713	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091278713	1706091280144	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091278644	1706091280146	1500	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091280147	1706091280420	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091280146	1706091280422	273	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091280424	1706091280600	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091280422	1706091280603	176	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091280605	1706091280775	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091280604	1706091280777	170	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091280779	1706091280954	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091280958	1706091282052	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091280777	1706091282054	1269	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091282054	1706091282341	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091282345	1706091283685	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091282054	1706091283687	1627	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091283691	1706091288202	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091283689	1706091288204	4511	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091288205	1706091288279	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091288281	1706091289318	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091288204	1706091289320	1111	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091289322	1706091289404	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091289320	1706091289405	82	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091289406	1706091289476	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091289405	1706091289477	70	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091289478	1706091289539	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091289477	1706091289542	61	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091289543	1706091289610	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091289613	1706091290407	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091289542	1706091290409	861	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091290413	1706091290506	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091290508	1706091291752	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091290409	1706091291754	1337	OK
